dress_id,name,type,color,color_family,suitable_skin_tones,suitable_body_types,occasion,style_category,fabric,price_range,image_url,description,myntra_url,flipkart_url,meesho_url
DRS0412,Regal Plum Saree,Saree,Plum,Purple,Deep|Dusky|Fair|Wheatish,Inverted Triangle|Pear,Date Night|Party|Wedding,Indo-Western,Cotton,₹3000-₹8000,https://picsum.photos/seed/saree-412/600/800,"A indo-western saree in plum with ombre dyeing, crafted in cotton for wedding, date night, party moments.",https://www.myntra.com/saree-plum?rawQuery=Regal+Plum+Saree+Wedding+Date+Night+Party,https://www.flipkart.com/search?q=Regal+Plum+Saree+Wedding+Date+Night+Party,https://meesho.com/search?q=saree+plum
DRS0413,Handcrafted Taupe Salwar Suit,Salwar Suit,Taupe,Neutral,Fair|Wheatish,Hourglass|Inverted Triangle|Pear,Casual|Wedding,Traditional,Cotton,₹1000-₹3000,https://picsum.photos/seed/salwar-suit-413/600/800,"A traditional salwar suit in taupe with thread embroidery, crafted in cotton for casual, wedding moments.",https://www.myntra.com/salwar-suit-taupe?rawQuery=Handcrafted+Taupe+Salwar+Suit+Casual+Wedding,https://www.flipkart.com/search?q=Handcrafted+Taupe+Salwar+Suit+Casual+Wedding,https://meesho.com/search?q=salwar-suit+taupe
DRS0414,Minimal Emerald Gown,Gown,Emerald,Green,Deep|Dusky|Fair|Wheatish,Hourglass|Pear|Rectangle,Date Night|Party|Wedding,Fusion,Silk,₹3000-₹8000,https://picsum.photos/seed/gown-414/600/800,"A fusion gown in emerald with thread embroidery, crafted in silk for wedding, party, date night moments.",https://www.myntra.com/gown-emerald?rawQuery=Minimal+Emerald+Gown+Wedding+Party+Date+Night,https://www.flipkart.com/search?q=Minimal+Emerald+Gown+Wedding+Party+Date+Night,https://meesho.com/search?q=gown+emerald
DRS0415,Contemporary Gold Kurti,Kurti,Gold,Yellow,Deep|Fair|Wheatish,Inverted Triangle|Pear,Date Night,Indo-Western,Silk,₹1000-₹3000,https://picsum.photos/seed/kurti-415/600/800,"A indo-western kurti in gold with sequin highlights, crafted in silk for date night moments.",https://www.myntra.com/kurti-gold?rawQuery=Contemporary+Gold+Kurti+Date+Night,https://www.flipkart.com/search?q=Contemporary+Gold+Kurti+Date+Night,https://meesho.com/search?q=kurti+gold
DRS0416,Contemporary Gold Saree,Saree,Gold,Yellow,Deep|Dusky|Fair,Pear|Rectangle,Date Night|Wedding,Traditional,Net,₹1000-₹3000,https://picsum.photos/seed/saree-416/600/800,"A traditional saree in gold with pearl accents, crafted in net for date night, wedding moments.",https://www.myntra.com/saree-gold?rawQuery=Contemporary+Gold+Saree+Date+Night+Wedding,https://www.flipkart.com/search?q=Contemporary+Gold+Saree+Date+Night+Wedding,https://meesho.com/search?q=saree+gold
DRS0417,Classic Royal Blue Gown,Gown,Royal Blue,Blue,Deep|Dusky|Wheatish,Hourglass|Inverted Triangle|Rectangle,Party|Wedding,Indo-Western,Net,₹1000-₹3000,https://picsum.photos/seed/gown-417/600/800,"A indo-western gown in royal blue with sequin highlights, crafted in net for party, wedding moments.",https://www.myntra.com/gown-royal-blue?rawQuery=Classic+Royal+Blue+Gown+Party+Wedding,https://www.flipkart.com/search?q=Classic+Royal+Blue+Gown+Party+Wedding,https://meesho.com/search?q=gown+royal-blue
DRS0418,Regal Mint Saree,Saree,Mint,Green,Deep|Fair|Wheatish,Hourglass|Inverted Triangle|Rectangle,Festive|Wedding,Traditional,Net,₹3000-₹8000,https://picsum.photos/seed/saree-418/600/800,"A traditional saree in mint with ruffled drape, crafted in net for festive, wedding moments.",https://www.myntra.com/saree-mint?rawQuery=Regal+Mint+Saree+Festive+Wedding,https://www.flipkart.com/search?q=Regal+Mint+Saree+Festive+Wedding,https://meesho.com/search?q=saree+mint
DRS0419,Embroidered Cream Gown,Gown,Cream,Neutral,Deep|Dusky|Wheatish,Apple|Pear|Rectangle,Date Night|Wedding,Fusion,Georgette,₹8000+,https://picsum.photos/seed/gown-419/600/800,"A fusion gown in cream with thread embroidery, crafted in georgette for date night, wedding moments.",https://www.myntra.com/gown-cream?rawQuery=Embroidered+Cream+Gown+Date+Night+Wedding,https://www.flipkart.com/search?q=Embroidered+Cream+Gown+Date+Night+Wedding,https://meesho.com/search?q=gown+cream
DRS0420,Graceful Ruby Salwar Suit,Salwar Suit,Ruby,Red,Deep|Wheatish,Hourglass|Pear|Rectangle,Casual|Festive,Traditional,Cotton,₹1000-₹3000,https://picsum.photos/seed/salwar-suit-420/600/800,"A traditional salwar suit in ruby with ruffled drape, crafted in cotton for casual, festive moments.",https://www.myntra.com/salwar-suit-ruby?rawQuery=Graceful+Ruby+Salwar+Suit+Casual+Festive,https://www.flipkart.com/search?q=Graceful+Ruby+Salwar+Suit+Casual+Festive,https://meesho.com/search?q=salwar-suit+ruby
DRS0421,Graceful Peach Maxi Dress,Maxi Dress,Peach,Orange,Deep|Dusky|Fair|Wheatish,Apple|Inverted Triangle|Pear,Party,Western,Cotton,₹3000-₹8000,https://picsum.photos/seed/maxi-dress-421/600/800,"A western maxi dress in peach with flowy hemline, crafted in cotton for party moments.",https://www.myntra.com/maxi-dress-peach?rawQuery=Graceful+Peach+Maxi+Dress+Party,https://www.flipkart.com/search?q=Graceful+Peach+Maxi+Dress+Party,https://meesho.com/search?q=maxi-dress+peach
DRS0422,Classic Lavender Salwar Suit,Salwar Suit,Lavender,Purple,Deep|Dusky|Fair,Apple|Hourglass,Festive,Traditional,Silk,₹3000-₹8000,https://picsum.photos/seed/salwar-suit-422/600/800,"A traditional salwar suit in lavender with sequin highlights, crafted in silk for festive moments.",https://www.myntra.com/salwar-suit-lavender?rawQuery=Classic+Lavender+Salwar+Suit+Festive,https://www.flipkart.com/search?q=Classic+Lavender+Salwar+Suit+Festive,https://meesho.com/search?q=salwar-suit+lavender
DRS0423,Classic Teal Saree,Saree,Teal,Blue,Deep|Dusky|Fair|Wheatish,Hourglass|Pear|Rectangle,Date Night|Party|Wedding,Indo-Western,Net,₹3000-₹8000,https://picsum.photos/seed/saree-423/600/800,"A indo-western saree in teal with mirror work, crafted in net for party, date night, wedding moments.",https://www.myntra.com/saree-teal?rawQuery=Classic+Teal+Saree+Party+Date+Night+Wedding,https://www.flipkart.com/search?q=Classic+Teal+Saree+Party+Date+Night+Wedding,https://meesho.com/search?q=saree+teal
DRS0424,Statement Graphite Lehenga,Lehenga,Graphite,Black,Deep|Wheatish,Hourglass|Inverted Triangle|Rectangle,Party|Wedding,Fusion,Silk,₹8000+,https://picsum.photos/seed/lehenga-424/600/800,"A fusion lehenga in graphite with sequin highlights, crafted in silk for wedding, party moments.",https://www.myntra.com/lehenga-graphite?rawQuery=Statement+Graphite+Lehenga+Wedding+Party,https://www.flipkart.com/search?q=Statement+Graphite+Lehenga+Wedding+Party,https://meesho.com/search?q=lehenga+graphite
DRS0425,Statement Sunflower Lehenga,Lehenga,Sunflower,Yellow,Deep|Dusky|Wheatish,Apple|Hourglass|Inverted Triangle|Rectangle,Festive|Party|Wedding,Fusion,Georgette,₹8000+,https://picsum.photos/seed/lehenga-425/600/800,"A fusion lehenga in sunflower with flowy hemline, crafted in georgette for party, wedding, festive moments.",https://www.myntra.com/lehenga-sunflower?rawQuery=Statement+Sunflower+Lehenga+Party+Wedding+Festive,https://www.flipkart.com/search?q=Statement+Sunflower+Lehenga+Party+Wedding+Festive,https://meesho.com/search?q=lehenga+sunflower
DRS0426,Handcrafted Teal Co-ord Set,Co-ord Set,Teal,Blue,Dusky|Fair|Wheatish,Apple|Inverted Triangle,Casual|Date Night,Fusion,Silk,₹1000-₹3000,https://picsum.photos/seed/co-ord-set-426/600/800,"A fusion co-ord set in teal with structured silhouette, crafted in silk for date night, casual moments.",https://www.myntra.com/co-ord-set-teal?rawQuery=Handcrafted+Teal+Co-ord+Set+Date+Night+Casual,https://www.flipkart.com/search?q=Handcrafted+Teal+Co-ord+Set+Date+Night+Casual,https://meesho.com/search?q=co-ord-set+teal
DRS0427,Embroidered Sunflower Lehenga,Lehenga,Sunflower,Yellow,Deep|Dusky|Fair,Apple|Inverted Triangle|Pear|Rectangle,Party|Wedding,Fusion,Silk,₹8000+,https://picsum.photos/seed/lehenga-427/600/800,"A fusion lehenga in sunflower with structured silhouette, crafted in silk for wedding, party moments.",https://www.myntra.com/lehenga-sunflower?rawQuery=Embroidered+Sunflower+Lehenga+Wedding+Party,https://www.flipkart.com/search?q=Embroidered+Sunflower+Lehenga+Wedding+Party,https://meesho.com/search?q=lehenga+sunflower
DRS0428,Handcrafted Smoky Black Lehenga,Lehenga,Smoky Black,Black,Dusky|Fair,Apple|Hourglass|Inverted Triangle,Festive|Party|Wedding,Fusion,Silk,₹8000+,https://picsum.photos/seed/lehenga-428/600/800,"A fusion lehenga in smoky black with sequin highlights, crafted in silk for party, festive, wedding moments.",https://www.myntra.com/lehenga-smoky-black?rawQuery=Handcrafted+Smoky+Black+Lehenga+Party+Festive+Wedding,https://www.flipkart.com/search?q=Handcrafted+Smoky+Black+Lehenga+Party+Festive+Wedding,https://meesho.com/search?q=lehenga+smoky-black
DRS0429,Floral Lavender Salwar Suit,Salwar Suit,Lavender,Purple,Dusky|Fair|Wheatish,Apple|Inverted Triangle|Pear|Rectangle,Festive|Wedding,Traditional,Silk,₹3000-₹8000,https://picsum.photos/seed/salwar-suit-429/600/800,"A traditional salwar suit in lavender with flowy hemline, crafted in silk for festive, wedding moments.",https://www.myntra.com/salwar-suit-lavender?rawQuery=Floral+Lavender+Salwar+Suit+Festive+Wedding,https://www.flipkart.com/search?q=Floral+Lavender+Salwar+Suit+Festive+Wedding,https://meesho.com/search?q=salwar-suit+lavender
DRS0430,Luxe Teal Gown,Gown,Teal,Blue,Deep|Dusky|Fair|Wheatish,Inverted Triangle|Rectangle,Date Night|Party,Indo-Western,Net,₹1000-₹3000,https://picsum.photos/seed/gown-430/600/800,"A indo-western gown in teal with flowy hemline, crafted in net for party, date night moments.",https://www.myntra.com/gown-teal?rawQuery=Luxe+Teal+Gown+Party+Date+Night,https://www.flipkart.com/search?q=Luxe+Teal+Gown+Party+Date+Night,https://meesho.com/search?q=gown+teal
DRS0431,Regal Lilac Western Dress,Western Dress,Lilac,Purple,Deep|Wheatish,Hourglass|Pear,Casual,Western,Cotton,₹500-₹1000,https://picsum.photos/seed/western-dress-431/600/800,"A western western dress in lilac with thread embroidery, crafted in cotton for casual moments.",https://www.myntra.com/western-dress-lilac?rawQuery=Regal+Lilac+Western+Dress+Casual,https://www.flipkart.com/search?q=Regal+Lilac+Western+Dress+Casual,https://meesho.com/search?q=western-dress+lilac
DRS0432,Handcrafted Charcoal Co-ord Set,Co-ord Set,Charcoal,Black,Deep|Wheatish,Hourglass|Inverted Triangle|Rectangle,Date Night,Western,Georgette,₹3000-₹8000,https://picsum.photos/seed/co-ord-set-432/600/800,"A western co-ord set in charcoal with mirror work, crafted in georgette for date night moments.",https://www.myntra.com/co-ord-set-charcoal?rawQuery=Handcrafted+Charcoal+Co-ord+Set+Date+Night,https://www.flipkart.com/search?q=Handcrafted+Charcoal+Co-ord+Set+Date+Night,https://meesho.com/search?q=co-ord-set+charcoal
DRS0433,Embroidered Rose Pink Maxi Dress,Maxi Dress,Rose Pink,Pink,Deep|Dusky|Wheatish,Hourglass|Rectangle,Date Night,Fusion,Net,₹3000-₹8000,https://picsum.photos/seed/maxi-dress-433/600/800,"A fusion maxi dress in rose pink with ruffled drape, crafted in net for date night moments.",https://www.myntra.com/maxi-dress-rose-pink?rawQuery=Embroidered+Rose+Pink+Maxi+Dress+Date+Night,https://www.flipkart.com/search?q=Embroidered+Rose+Pink+Maxi+Dress+Date+Night,https://meesho.com/search?q=maxi-dress+rose-pink
DRS0434,Floral Burnt Orange Co-ord Set,Co-ord Set,Burnt Orange,Orange,Deep|Dusky|Fair|Wheatish,Apple|Hourglass|Pear|Rectangle,Casual,Indo-Western,Silk,₹3000-₹8000,https://picsum.photos/seed/co-ord-set-434/600/800,"A indo-western co-ord set in burnt orange with ruffled drape, crafted in silk for casual moments.",https://www.myntra.com/co-ord-set-burnt-orange?rawQuery=Floral+Burnt+Orange+Co-ord+Set+Casual,https://www.flipkart.com/search?q=Floral+Burnt+Orange+Co-ord+Set+Casual,https://meesho.com/search?q=co-ord-set+burnt-orange
DRS0435,Statement Tangerine Western Dress,Western Dress,Tangerine,Orange,Deep|Dusky|Fair|Wheatish,Apple|Inverted Triangle|Pear,Casual|Date Night|Office,Western,Cotton,₹1000-₹3000,https://picsum.photos/seed/western-dress-435/600/800,"A western western dress in tangerine with pearl accents, crafted in cotton for casual, office, date night moments.",https://www.myntra.com/western-dress-tangerine?rawQuery=Statement+Tangerine+Western+Dress+Casual+Office+Date+Night,https://www.flipkart.com/search?q=Statement+Tangerine+Western+Dress+Casual+Office+Date+Night,https://meesho.com/search?q=western-dress+tangerine
DRS0436,Contemporary Cream Co-ord Set,Co-ord Set,Cream,Neutral,Deep|Fair,Hourglass|Inverted Triangle|Pear,Casual|Party,Western,Silk,₹1000-₹3000,https://picsum.photos/seed/co-ord-set-436/600/800,"A western co-ord set in cream with ruffled drape, crafted in silk for casual, party moments.",https://www.myntra.com/co-ord-set-cream?rawQuery=Contemporary+Cream+Co-ord+Set+Casual+Party,https://www.flipkart.com/search?q=Contemporary+Cream+Co-ord+Set+Casual+Party,https://meesho.com/search?q=co-ord-set+cream
DRS0437,Floral Rose Pink Gown,Gown,Rose Pink,Pink,Dusky|Wheatish,Apple|Hourglass|Inverted Triangle|Pear,Date Night|Wedding,Indo-Western,Net,₹1000-₹3000,https://picsum.photos/seed/gown-437/600/800,"A indo-western gown in rose pink with flowy hemline, crafted in net for wedding, date night moments.",https://www.myntra.com/gown-rose-pink?rawQuery=Floral+Rose+Pink+Gown+Wedding+Date+Night,https://www.flipkart.com/search?q=Floral+Rose+Pink+Gown+Wedding+Date+Night,https://meesho.com/search?q=gown+rose-pink
DRS0438,Floral Turquoise Kurti,Kurti,Turquoise,Blue,Deep|Dusky|Fair|Wheatish,Apple|Hourglass|Inverted Triangle|Pear,Festive|Office,Traditional,Silk,₹1000-₹3000,https://picsum.photos/seed/kurti-438/600/800,"A traditional kurti in turquoise with flowy hemline, crafted in silk for festive, office moments.",https://www.myntra.com/kurti-turquoise?rawQuery=Floral+Turquoise+Kurti+Festive+Office,https://www.flipkart.com/search?q=Floral+Turquoise+Kurti+Festive+Office,https://meesho.com/search?q=kurti+turquoise
DRS0439,Classic Jet Black Lehenga,Lehenga,Jet Black,Black,Deep|Dusky|Fair|Wheatish,Apple|Rectangle,Festive|Party|Wedding,Indo-Western,Silk,₹3000-₹8000,https://picsum.photos/seed/lehenga-439/600/800,"A indo-western lehenga in jet black with printed motifs, crafted in silk for wedding, party, festive moments.",https://www.myntra.com/lehenga-jet-black?rawQuery=Classic+Jet+Black+Lehenga+Wedding+Party+Festive,https://www.flipkart.com/search?q=Classic+Jet+Black+Lehenga+Wedding+Party+Festive,https://meesho.com/search?q=lehenga+jet-black
DRS0440,Classic Navy Salwar Suit,Salwar Suit,Navy,Blue,Deep|Dusky|Wheatish,Apple|Hourglass|Pear,Wedding,Fusion,Silk,₹500-₹1000,https://picsum.photos/seed/salwar-suit-440/600/800,"A fusion salwar suit in navy with thread embroidery, crafted in silk for wedding moments.",https://www.myntra.com/salwar-suit-navy?rawQuery=Classic+Navy+Salwar+Suit+Wedding,https://www.flipkart.com/search?q=Classic+Navy+Salwar+Suit+Wedding,https://meesho.com/search?q=salwar-suit+navy
DRS0441,Classic Smoky Black Salwar Suit,Salwar Suit,Smoky Black,Black,Deep|Fair,Apple|Hourglass|Pear|Rectangle,Casual|Wedding,Traditional,Cotton,₹1000-₹3000,https://picsum.photos/seed/salwar-suit-441/600/800,"A traditional salwar suit in smoky black with printed motifs, crafted in cotton for wedding, casual moments.",https://www.myntra.com/salwar-suit-smoky-black?rawQuery=Classic+Smoky+Black+Salwar+Suit+Wedding+Casual,https://www.flipkart.com/search?q=Classic+Smoky+Black+Salwar+Suit+Wedding+Casual,https://meesho.com/search?q=salwar-suit+smoky-black
DRS0442,Embroidered Sage Co-ord Set,Co-ord Set,Sage,Green,Deep|Dusky|Fair|Wheatish,Apple|Inverted Triangle|Pear|Rectangle,Casual|Office|Party,Western,Georgette,₹1000-₹3000,https://picsum.photos/seed/co-ord-set-442/600/800,"A western co-ord set in sage with ombre dyeing, crafted in georgette for office, party, casual moments.",https://www.myntra.com/co-ord-set-sage?rawQuery=Embroidered+Sage+Co-ord+Set+Office+Party+Casual,https://www.flipkart.com/search?q=Embroidered+Sage+Co-ord+Set+Office+Party+Casual,https://meesho.com/search?q=co-ord-set+sage
DRS0443,Regal Amethyst Salwar Suit,Salwar Suit,Amethyst,Purple,Dusky|Wheatish,Hourglass|Inverted Triangle|Pear|Rectangle,Casual|Festive|Wedding,Indo-Western,Cotton,₹3000-₹8000,https://picsum.photos/seed/salwar-suit-443/600/800,"A indo-western salwar suit in amethyst with structured silhouette, crafted in cotton for wedding, festive, casual moments.",https://www.myntra.com/salwar-suit-amethyst?rawQuery=Regal+Amethyst+Salwar+Suit+Wedding+Festive+Casual,https://www.flipkart.com/search?q=Regal+Amethyst+Salwar+Suit+Wedding+Festive+Casual,https://meesho.com/search?q=salwar-suit+amethyst
DRS0444,Contemporary Blush Pink Gown,Gown,Blush Pink,Pink,Deep|Dusky,Apple|Inverted Triangle,Date Night|Party|Wedding,Indo-Western,Silk,₹3000-₹8000,https://picsum.photos/seed/gown-444/600/800,"A indo-western gown in blush pink with structured silhouette, crafted in silk for wedding, party, date night moments.",https://www.myntra.com/gown-blush-pink?rawQuery=Contemporary+Blush+Pink+Gown+Wedding+Party+Date+Night,https://www.flipkart.com/search?q=Contemporary+Blush+Pink+Gown+Wedding+Party+Date+Night,https://meesho.com/search?q=gown+blush-pink
DRS0445,Classic Wine Lehenga,Lehenga,Wine,Red,Deep|Dusky|Fair,Hourglass|Inverted Triangle|Pear|Rectangle,Wedding,Fusion,Georgette,₹8000+,https://picsum.photos/seed/lehenga-445/600/800,"A fusion lehenga in wine with ombre dyeing, crafted in georgette for wedding moments.",https://www.myntra.com/lehenga-wine?rawQuery=Classic+Wine+Lehenga+Wedding,https://www.flipkart.com/search?q=Classic+Wine+Lehenga+Wedding,https://meesho.com/search?q=lehenga+wine
DRS0446,Contemporary Sage Gown,Gown,Sage,Green,Dusky|Wheatish,Apple|Inverted Triangle|Pear|Rectangle,Wedding,Indo-Western,Silk,₹1000-₹3000,https://picsum.photos/seed/gown-446/600/800,"A indo-western gown in sage with pearl accents, crafted in silk for wedding moments.",https://www.myntra.com/gown-sage?rawQuery=Contemporary+Sage+Gown+Wedding,https://www.flipkart.com/search?q=Contemporary+Sage+Gown+Wedding,https://meesho.com/search?q=gown+sage
DRS0447,Handcrafted Royal Blue Lehenga,Lehenga,Royal Blue,Blue,Deep|Dusky|Fair|Wheatish,Apple|Rectangle,Festive,Fusion,Silk,₹8000+,https://picsum.photos/seed/lehenga-447/600/800,"A fusion lehenga in royal blue with ruffled drape, crafted in silk for festive moments.",https://www.myntra.com/lehenga-royal-blue?rawQuery=Handcrafted+Royal+Blue+Lehenga+Festive,https://www.flipkart.com/search?q=Handcrafted+Royal+Blue+Lehenga+Festive,https://meesho.com/search?q=lehenga+royal-blue
DRS0448,Luxe Olive Co-ord Set,Co-ord Set,Olive,Green,Deep|Dusky|Fair|Wheatish,Hourglass|Inverted Triangle|Pear|Rectangle,Casual|Date Night|Party,Indo-Western,Cotton,₹3000-₹8000,https://picsum.photos/seed/co-ord-set-448/600/800,"A indo-western co-ord set in olive with pearl accents, crafted in cotton for date night, casual, party moments.",https://www.myntra.com/co-ord-set-olive?rawQuery=Luxe+Olive+Co-ord+Set+Date+Night+Casual+Party,https://www.flipkart.com/search?q=Luxe+Olive+Co-ord+Set+Date+Night+Casual+Party,https://meesho.com/search?q=co-ord-set+olive
DRS0449,Luxe Powder Blue Lehenga,Lehenga,Powder Blue,Blue,Deep|Dusky|Fair,Apple|Inverted Triangle|Pear,Festive|Party|Wedding,Indo-Western,Net,₹3000-₹8000,https://picsum.photos/seed/lehenga-449/600/800,"A indo-western lehenga in powder blue with pearl accents, crafted in net for wedding, party, festive moments.",https://www.myntra.com/lehenga-powder-blue?rawQuery=Luxe+Powder+Blue+Lehenga+Wedding+Party+Festive,https://www.flipkart.com/search?q=Luxe+Powder+Blue+Lehenga+Wedding+Party+Festive,https://meesho.com/search?q=lehenga+powder-blue
DRS0450,Classic Gold Saree,Saree,Gold,Yellow,Deep|Dusky|Wheatish,Apple|Hourglass|Pear|Rectangle,Date Night|Wedding,Traditional,Georgette,₹8000+,https://picsum.photos/seed/saree-450/600/800,"A traditional saree in gold with pearl accents, crafted in georgette for wedding, date night moments.",https://www.myntra.com/saree-gold?rawQuery=Classic+Gold+Saree+Wedding+Date+Night,https://www.flipkart.com/search?q=Classic+Gold+Saree+Wedding+Date+Night,https://meesho.com/search?q=saree+gold
DRS0451,Graceful Olive Maxi Dress,Maxi Dress,Olive,Green,Deep|Dusky|Wheatish,Inverted Triangle|Rectangle,Date Night,Fusion,Georgette,₹3000-₹8000,https://picsum.photos/seed/maxi-dress-451/600/800,"A fusion maxi dress in olive with mirror work, crafted in georgette for date night moments.",https://www.myntra.com/maxi-dress-olive?rawQuery=Graceful+Olive+Maxi+Dress+Date+Night,https://www.flipkart.com/search?q=Graceful+Olive+Maxi+Dress+Date+Night,https://meesho.com/search?q=maxi-dress+olive
DRS0452,Graceful Mustard Maxi Dress,Maxi Dress,Mustard,Yellow,Deep|Dusky|Fair|Wheatish,Apple|Hourglass|Inverted Triangle|Rectangle,Casual|Date Night|Festive,Western,Net,₹1000-₹3000,https://picsum.photos/seed/maxi-dress-452/600/800,"A western maxi dress in mustard with sequin highlights, crafted in net for date night, festive, casual moments.",https://www.myntra.com/maxi-dress-mustard?rawQuery=Graceful+Mustard+Maxi+Dress+Date+Night+Festive+Casual,https://www.flipkart.com/search?q=Graceful+Mustard+Maxi+Dress+Date+Night+Festive+Casual,https://meesho.com/search?q=maxi-dress+mustard
DRS0453,Graceful Lemon Saree,Saree,Lemon,Yellow,Deep|Fair,Apple|Hourglass|Pear,Festive|Party|Wedding,Traditional,Net,₹1000-₹3000,https://picsum.photos/seed/saree-453/600/800,"A traditional saree in lemon with printed motifs, crafted in net for party, festive, wedding moments.",https://www.myntra.com/saree-lemon?rawQuery=Graceful+Lemon+Saree+Party+Festive+Wedding,https://www.flipkart.com/search?q=Graceful+Lemon+Saree+Party+Festive+Wedding,https://meesho.com/search?q=saree+lemon
DRS0454,Regal Mustard Co-ord Set,Co-ord Set,Mustard,Yellow,Deep|Fair|Wheatish,Hourglass|Pear|Rectangle,Casual|Office,Western,Cotton,₹1000-₹3000,https://picsum.photos/seed/co-ord-set-454/600/800,"A western co-ord set in mustard with mirror work, crafted in cotton for office, casual moments.",https://www.myntra.com/co-ord-set-mustard?rawQuery=Regal+Mustard+Co-ord+Set+Office+Casual,https://www.flipkart.com/search?q=Regal+Mustard+Co-ord+Set+Office+Casual,https://meesho.com/search?q=co-ord-set+mustard
DRS0455,Graceful Sunflower Saree,Saree,Sunflower,Yellow,Deep|Wheatish,Hourglass|Inverted Triangle|Rectangle,Festive|Party,Traditional,Cotton,₹1000-₹3000,https://picsum.photos/seed/saree-455/600/800,"A traditional saree in sunflower with structured silhouette, crafted in cotton for party, festive moments.",https://www.myntra.com/saree-sunflower?rawQuery=Graceful+Sunflower+Saree+Party+Festive,https://www.flipkart.com/search?q=Graceful+Sunflower+Saree+Party+Festive,https://meesho.com/search?q=saree+sunflower
DRS0456,Luxe Powder Blue Co-ord Set,Co-ord Set,Powder Blue,Blue,Deep|Dusky,Pear|Rectangle,Casual|Date Night|Office,Western,Georgette,₹3000-₹8000,https://picsum.photos/seed/co-ord-set-456/600/800,"A western co-ord set in powder blue with zari border, crafted in georgette for date night, casual, office moments.",https://www.myntra.com/co-ord-set-powder-blue?rawQuery=Luxe+Powder+Blue+Co-ord+Set+Date+Night+Casual+Office,https://www.flipkart.com/search?q=Luxe+Powder+Blue+Co-ord+Set+Date+Night+Casual+Office,https://meesho.com/search?q=co-ord-set+powder-blue
DRS0457,Handcrafted Charcoal Kurti,Kurti,Charcoal,Black,Deep|Dusky,Hourglass|Inverted Triangle|Pear|Rectangle,Festive|Office,Fusion,Georgette,₹1000-₹3000,https://picsum.photos/seed/kurti-457/600/800,"A fusion kurti in charcoal with mirror work, crafted in georgette for office, festive moments.",https://www.myntra.com/kurti-charcoal?rawQuery=Handcrafted+Charcoal+Kurti+Office+Festive,https://www.flipkart.com/search?q=Handcrafted+Charcoal+Kurti+Office+Festive,https://meesho.com/search?q=kurti+charcoal
DRS0458,Luxe Burnt Orange Saree,Saree,Burnt Orange,Orange,Deep|Dusky|Fair,Apple|Inverted Triangle|Rectangle,Date Night,Fusion,Georgette,₹1000-₹3000,https://picsum.photos/seed/saree-458/600/800,"A fusion saree in burnt orange with structured silhouette, crafted in georgette for date night moments.",https://www.myntra.com/saree-burnt-orange?rawQuery=Luxe+Burnt+Orange+Saree+Date+Night,https://www.flipkart.com/search?q=Luxe+Burnt+Orange+Saree+Date+Night,https://meesho.com/search?q=saree+burnt-orange
DRS0459,Minimal Ruby Gown,Gown,Ruby,Red,Dusky|Wheatish,Hourglass|Rectangle,Wedding,Indo-Western,Silk,₹8000+,https://picsum.photos/seed/gown-459/600/800,"A indo-western gown in ruby with flowy hemline, crafted in silk for wedding moments.",https://www.myntra.com/gown-ruby?rawQuery=Minimal+Ruby+Gown+Wedding,https://www.flipkart.com/search?q=Minimal+Ruby+Gown+Wedding,https://meesho.com/search?q=gown+ruby
DRS0460,Embroidered Taupe Western Dress,Western Dress,Taupe,Neutral,Deep|Dusky|Fair|Wheatish,Apple|Hourglass|Inverted Triangle,Casual|Date Night|Party,Fusion,Georgette,₹500-₹1000,https://picsum.photos/seed/western-dress-460/600/800,"A fusion western dress in taupe with mirror work, crafted in georgette for date night, casual, party moments.",https://www.myntra.com/western-dress-taupe?rawQuery=Embroidered+Taupe+Western+Dress+Date+Night+Casual+Party,https://www.flipkart.com/search?q=Embroidered+Taupe+Western+Dress+Date+Night+Casual+Party,https://meesho.com/search?q=western-dress+taupe
DRS0461,Contemporary Violet Salwar Suit,Salwar Suit,Violet,Purple,Deep|Dusky|Fair|Wheatish,Apple|Hourglass|Inverted Triangle|Pear,Festive|Office,Indo-Western,Georgette,₹1000-₹3000,https://picsum.photos/seed/salwar-suit-461/600/800,"A indo-western salwar suit in violet with sequin highlights, crafted in georgette for office, festive moments.",https://www.myntra.com/salwar-suit-violet?rawQuery=Contemporary+Violet+Salwar+Suit+Office+Festive,https://www.flipkart.com/search?q=Contemporary+Violet+Salwar+Suit+Office+Festive,https://meesho.com/search?q=salwar-suit+violet
DRS0462,Statement Teal Saree,Saree,Teal,Blue,Dusky|Fair,Apple|Hourglass|Pear|Rectangle,Festive,Fusion,Georgette,₹3000-₹8000,https://picsum.photos/seed/saree-462/600/800,"A fusion saree in teal with thread embroidery, crafted in georgette for festive moments.",https://www.myntra.com/saree-teal?rawQuery=Statement+Teal+Saree+Festive,https://www.flipkart.com/search?q=Statement+Teal+Saree+Festive,https://meesho.com/search?q=saree+teal
DRS0463,Luxe Rust Kurti,Kurti,Rust,Orange,Dusky|Wheatish,Apple|Hourglass|Pear|Rectangle,Casual|Festive|Office,Traditional,Silk,₹1000-₹3000,https://picsum.photos/seed/kurti-463/600/800,"A traditional kurti in rust with flowy hemline, crafted in silk for casual, office, festive moments.",https://www.myntra.com/kurti-rust?rawQuery=Luxe+Rust+Kurti+Casual+Office+Festive,https://www.flipkart.com/search?q=Luxe+Rust+Kurti+Casual+Office+Festive,https://meesho.com/search?q=kurti+rust
