dress_id,name,type,color,color_family,suitable_skin_tones,suitable_body_types,occasion,style_category,fabric,pattern,fit,season,gender,brand,price_range,price_min,price_max,price,mrp,discount_pct,rating,rating_count,care,tags,description,image_url,myntra_url,flipkart_url,meesho_url
DRS0408,Classic Sunflower Kurti,Kurti,Sunflower,Yellow,Deep|Fair|Wheatish,Apple|Rectangle,Date Night|Festive,Fusion,Silk,Floral,Regular,Winter|Festive,Women,Janasya,₹500-₹1000,500,1000,963,1429,32.6,4.1,907,Dry clean only,sunflower|festive|deep|winter festive|fair|kurti|silk|fusion|date night|floral|wheatish|yellow,"A fusion kurti in sunflower with floral design. Crafted in Silk (Dry clean only). Perfect for Date Night, Festive. Best suited for Deep, Fair, Wheatish skin tones and Apple, Rectangle body types. By Janasya.",https://picsum.photos/seed/kurti-sunflower-407/600/800,https://www.myntra.com/kurti-sunflower?rawQuery=Classic+Sunflower+Kurti+Festive+Date+Night,https://www.flipkart.com/search?q=Classic+Sunflower+Kurti+Festive+Date+Night,https://meesho.com/search?q=kurti+sunflower
DRS0409,Handcrafted Mustard Western Dress,Western Dress,Mustard,Yellow,Deep|Dusky|Fair|Wheatish,Inverted Triangle|Pear|Rectangle,Casual,Western,Net,Embroidered,Bodycon,Summer|Festive,Unisex,Vero Moda,₹3000-₹8000,3000,8000,3416,4244,19.5,3.9,165,Hand wash cold,deep|fair|mustard|western dress|dusky|net|wheatish|summer festive|yellow|embroidered|casual|western,"A western western dress in mustard with embroidered design. Crafted in Net (Hand wash cold). Perfect for Casual. Best suited for Deep, Dusky, Fair, Wheatish skin tones and Inverted Triangle, Pear, Rectangle body types. By Vero Moda.",https://picsum.photos/seed/western-dress-mustard-408/600/800,https://www.myntra.com/western-dress-mustard?rawQuery=Handcrafted+Mustard+Western+Dress+Casual,https://www.flipkart.com/search?q=Handcrafted+Mustard+Western+Dress+Casual,https://meesho.com/search?q=western-dress+mustard
DRS0410,Contemporary Lilac Saree,Saree,Lilac,Purple,Dusky|Fair|Wheatish,Apple|Hourglass|Rectangle,Festive|Wedding,Fusion,Silk,Embroidered,Draped,Winter|Festive,Women,Fab India,₹1000-₹3000,1000,3000,1189,1908,37.7,4.1,875,Dry clean only,festive|wedding|winter festive|fair|fusion|silk|lilac|dusky|saree|wheatish|purple|embroidered,"A fusion saree in lilac with embroidered design. Crafted in Silk (Dry clean only). Perfect for Festive, Wedding. Best suited for Dusky, Fair, Wheatish skin tones and Apple, Hourglass, Rectangle body types. By Fab India.",https://picsum.photos/seed/saree-lilac-409/600/800,https://www.myntra.com/saree-lilac?rawQuery=Contemporary+Lilac+Saree+Festive+Wedding,https://www.flipkart.com/search?q=Contemporary+Lilac+Saree+Festive+Wedding,https://meesho.com/search?q=saree+lilac
DRS0411,Handcrafted Navy Co-ord Set,Co-ord Set,Navy,Blue,Dusky|Wheatish,Apple|Hourglass|Inverted Triangle|Pear,Date Night|Party,Indo-Western,Georgette,Solid,Regular,All Season,Women,Wishful,₹1000-₹3000,1000,3000,2299,2976,22.7,4.5,1444,Hand wash cold,blue|navy|date night|indo-western|co-ord set|dusky|wheatish|all season|georgette|party|solid,"A indo-western co-ord set in navy with solid design. Crafted in Georgette (Hand wash cold). Perfect for Date Night, Party. Best suited for Dusky, Wheatish skin tones and Apple, Hourglass, Inverted Triangle, Pear body types. By Wishful.",https://picsum.photos/seed/co-ord-set-navy-410/600/800,https://www.myntra.com/co-ord-set-navy?rawQuery=Handcrafted+Navy+Co-ord+Set+Date+Night+Party,https://www.flipkart.com/search?q=Handcrafted+Navy+Co-ord+Set+Date+Night+Party,https://meesho.com/search?q=co-ord-set+navy
DRS0412,Regal Plum Saree,Saree,Plum,Purple,Deep|Dusky|Fair|Wheatish,Inverted Triangle|Pear,Date Night|Party|Wedding,Indo-Western,Cotton,Embroidered,Draped,Summer|Monsoon,Women,Anouk,₹3000-₹8000,3000,8000,6469,9759,33.7,4.3,218,Machine wash cold,cotton|wedding|deep|fair|plum|date night|indo-western|dusky|saree|wheatish|summer monsoon|purple|embroidered|party,"A indo-western saree in plum with embroidered design. Crafted in Cotton (Machine wash cold). Perfect for Date Night, Party, Wedding. Best suited for Deep, Dusky, Fair, Wheatish skin tones and Inverted Triangle, Pear body types. By Anouk.",https://picsum.photos/seed/saree-plum-411/600/800,https://www.myntra.com/saree-plum?rawQuery=Regal+Plum+Saree+Wedding+Date+Night+Party,https://www.flipkart.com/search?q=Regal+Plum+Saree+Wedding+Date+Night+Party,https://meesho.com/search?q=saree+plum
DRS0413,Handcrafted Taupe Salwar Suit,Salwar Suit,Taupe,Neutral,Fair|Wheatish,Hourglass|Inverted Triangle|Pear,Casual|Wedding,Traditional,Cotton,Printed,Regular,Summer|Monsoon,Women,Biba,₹1000-₹3000,1000,3000,2698,3170,14.9,4.4,870,Machine wash cold,cotton|wedding|fair|neutral|printed|taupe|wheatish|summer monsoon|casual|salwar suit|traditional,"A traditional salwar suit in taupe with printed design. Crafted in Cotton (Machine wash cold). Perfect for Casual, Wedding. Best suited for Fair, Wheatish skin tones and Hourglass, Inverted Triangle, Pear body types. By Biba.",https://picsum.photos/seed/salwar-suit-taupe-412/600/800,https://www.myntra.com/salwar-suit-taupe?rawQuery=Handcrafted+Taupe+Salwar+Suit+Casual+Wedding,https://www.flipkart.com/search?q=Handcrafted+Taupe+Salwar+Suit+Casual+Wedding,https://meesho.com/search?q=salwar-suit+taupe
DRS0414,Minimal Emerald Gown,Gown,Emerald,Green,Deep|Dusky|Fair|Wheatish,Hourglass|Pear|Rectangle,Date Night|Party|Wedding,Fusion,Silk,Solid,Fitted,Winter|Festive,Unisex,Sangria,₹3000-₹8000,3000,8000,5266,6228,15.4,4.2,523,Dry clean only,wedding|deep|winter festive|green|fair|fusion|silk|date night|emerald|gown|dusky|wheatish|party|solid,"A fusion gown in emerald with solid design. Crafted in Silk (Dry clean only). Perfect for Date Night, Party, Wedding. Best suited for Deep, Dusky, Fair, Wheatish skin tones and Hourglass, Pear, Rectangle body types. By Sangria.",https://picsum.photos/seed/gown-emerald-413/600/800,https://www.myntra.com/gown-emerald?rawQuery=Minimal+Emerald+Gown+Wedding+Party+Date+Night,https://www.flipkart.com/search?q=Minimal+Emerald+Gown+Wedding+Party+Date+Night,https://meesho.com/search?q=gown+emerald
DRS0415,Contemporary Gold Kurti,Kurti,Gold,Yellow,Deep|Fair|Wheatish,Inverted Triangle|Pear,Date Night,Indo-Western,Silk,Floral,Regular,Winter|Festive,Women,Anouk,₹1000-₹3000,1000,3000,1090,1463,25.5,4.6,1282,Dry clean only,deep|winter festive|yellow|fair|kurti|silk|date night|indo-western|floral|wheatish|gold,"A indo-western kurti in gold with floral design. Crafted in Silk (Dry clean only). Perfect for Date Night. Best suited for Deep, Fair, Wheatish skin tones and Inverted Triangle, Pear body types. By Anouk.",https://picsum.photos/seed/kurti-gold-414/600/800,https://www.myntra.com/kurti-gold?rawQuery=Contemporary+Gold+Kurti+Date+Night,https://www.flipkart.com/search?q=Contemporary+Gold+Kurti+Date+Night,https://meesho.com/search?q=kurti+gold
DRS0416,Contemporary Gold Saree,Saree,Gold,Yellow,Deep|Dusky|Fair,Pear|Rectangle,Date Night|Wedding,Traditional,Net,Embroidered,Draped,Summer|Festive,Women,Soch,₹1000-₹3000,1000,3000,1007,1677,40.0,4.4,995,Hand wash cold,wedding|deep|yellow|fair|date night|dusky|saree|net|summer festive|gold|embroidered|traditional,"A traditional saree in gold with embroidered design. Crafted in Net (Hand wash cold). Perfect for Date Night, Wedding. Best suited for Deep, Dusky, Fair skin tones and Pear, Rectangle body types. By Soch.",https://picsum.photos/seed/saree-gold-415/600/800,https://www.myntra.com/saree-gold?rawQuery=Contemporary+Gold+Saree+Date+Night+Wedding,https://www.flipkart.com/search?q=Contemporary+Gold+Saree+Date+Night+Wedding,https://meesho.com/search?q=saree+gold
DRS0417,Classic Royal Blue Gown,Gown,Royal Blue,Blue,Deep|Dusky|Wheatish,Hourglass|Inverted Triangle|Rectangle,Party|Wedding,Indo-Western,Net,Solid,Fitted,Summer|Festive,Unisex,Indya,₹1000-₹3000,1000,3000,1683,2161,22.1,4.8,157,Hand wash cold,blue|wedding|deep|party|indo-western|gown|dusky|net|wheatish|summer festive|royal blue|solid,"A indo-western gown in royal blue with solid design. Crafted in Net (Hand wash cold). Perfect for Party, Wedding. Best suited for Deep, Dusky, Wheatish skin tones and Hourglass, Inverted Triangle, Rectangle body types. By Indya.",https://picsum.photos/seed/gown-royal-blue-416/600/800,https://www.myntra.com/gown-royal-blue?rawQuery=Classic+Royal+Blue+Gown+Party+Wedding,https://www.flipkart.com/search?q=Classic+Royal+Blue+Gown+Party+Wedding,https://meesho.com/search?q=gown+royal-blue
DRS0418,Regal Mint Saree,Saree,Mint,Green,Deep|Fair|Wheatish,Hourglass|Inverted Triangle|Rectangle,Festive|Wedding,Traditional,Net,Printed,Draped,Summer|Festive,Women,Biba,₹3000-₹8000,3000,8000,4071,4533,10.2,4.2,732,Hand wash cold,festive|wedding|deep|green|fair|saree|printed|net|mint|wheatish|summer festive|traditional,"A traditional saree in mint with printed design. Crafted in Net (Hand wash cold). Perfect for Festive, Wedding. Best suited for Deep, Fair, Wheatish skin tones and Hourglass, Inverted Triangle, Rectangle body types. By Biba.",https://picsum.photos/seed/saree-mint-417/600/800,https://www.myntra.com/saree-mint?rawQuery=Regal+Mint+Saree+Festive+Wedding,https://www.flipkart.com/search?q=Regal+Mint+Saree+Festive+Wedding,https://meesho.com/search?q=saree+mint
DRS0419,Embroidered Cream Gown Cream 2,Gown,Cream,Neutral,Deep|Dusky|Wheatish,Apple|Pear|Rectangle,Date Night|Wedding,Fusion,Georgette,Embroidered,Fitted,All Season,Unisex,Janasya,₹8000+,8000,25000,16583,21776,23.8,4.9,75,Hand wash cold,wedding|deep|fusion|date night|cream|neutral|gown|dusky|wheatish|all season|georgette|embroidered,"A fusion gown in cream with embroidered design. Crafted in Georgette (Hand wash cold). Perfect for Date Night, Wedding. Best suited for Deep, Dusky, Wheatish skin tones and Apple, Pear, Rectangle body types. By Janasya.",https://picsum.photos/seed/gown-cream-418/600/800,https://www.myntra.com/gown-cream?rawQuery=Embroidered+Cream+Gown+Date+Night+Wedding,https://www.flipkart.com/search?q=Embroidered+Cream+Gown+Date+Night+Wedding,https://meesho.com/search?q=gown+cream
DRS0420,Graceful Ruby Salwar Suit,Salwar Suit,Ruby,Red,Deep|Wheatish,Hourglass|Pear|Rectangle,Casual|Festive,Traditional,Cotton,Floral,Regular,Summer|Monsoon,Women,Aurelia,₹1000-₹3000,1000,3000,1330,1603,17.0,5.0,1092,Machine wash cold,cotton|festive|casual|deep|ruby|floral|wheatish|summer monsoon|red|salwar suit|traditional,"A traditional salwar suit in ruby with floral design. Crafted in Cotton (Machine wash cold). Perfect for Casual, Festive. Best suited for Deep, Wheatish skin tones and Hourglass, Pear, Rectangle body types. By Aurelia.",https://picsum.photos/seed/salwar-suit-ruby-419/600/800,https://www.myntra.com/salwar-suit-ruby?rawQuery=Graceful+Ruby+Salwar+Suit+Casual+Festive,https://www.flipkart.com/search?q=Graceful+Ruby+Salwar+Suit+Casual+Festive,https://meesho.com/search?q=salwar-suit+ruby
DRS0421,Graceful Peach Maxi Dress Peach 3,Maxi Dress,Peach,Orange,Deep|Dusky|Fair|Wheatish,Apple|Inverted Triangle|Pear,Party,Western,Cotton,Solid,Flowy,Summer|Monsoon,Women,AND,₹3000-₹8000,3000,8000,6619,8745,24.3,4.1,222,Machine wash cold,cotton|deep|maxi dress|orange|fair|dusky|wheatish|summer monsoon|peach|party|western|solid,"A western maxi dress in peach with solid design. Crafted in Cotton (Machine wash cold). Perfect for Party. Best suited for Deep, Dusky, Fair, Wheatish skin tones and Apple, Inverted Triangle, Pear body types. By AND.",https://picsum.photos/seed/maxi-dress-peach-420/600/800,https://www.myntra.com/maxi-dress-peach?rawQuery=Graceful+Peach+Maxi+Dress+Party,https://www.flipkart.com/search?q=Graceful+Peach+Maxi+Dress+Party,https://meesho.com/search?q=maxi-dress+peach
DRS0422,Classic Lavender Salwar Suit Lavender 2,Salwar Suit,Lavender,Purple,Deep|Dusky|Fair,Apple|Hourglass,Festive,Traditional,Silk,Solid,Regular,Winter|Festive,Women,W,₹3000-₹8000,3000,8000,7519,9896,24.0,4.1,584,Dry clean only,festive|deep|winter festive|fair|silk|solid|dusky|lavender|purple|salwar suit|traditional,"A traditional salwar suit in lavender with solid design. Crafted in Silk (Dry clean only). Perfect for Festive. Best suited for Deep, Dusky, Fair skin tones and Apple, Hourglass body types. By W.",https://picsum.photos/seed/salwar-suit-lavender-421/600/800,https://www.myntra.com/salwar-suit-lavender?rawQuery=Classic+Lavender+Salwar+Suit+Festive,https://www.flipkart.com/search?q=Classic+Lavender+Salwar+Suit+Festive,https://meesho.com/search?q=salwar-suit+lavender
DRS0423,Classic Teal Saree,Saree,Teal,Blue,Deep|Dusky|Fair|Wheatish,Hourglass|Pear|Rectangle,Date Night|Party|Wedding,Indo-Western,Net,Solid,Draped,Summer|Festive,Women,Indya,₹3000-₹8000,3000,8000,6503,8225,20.9,4.3,342,Hand wash cold,blue|wedding|deep|teal|fair|date night|indo-western|dusky|saree|net|wheatish|summer festive|party|solid,"A indo-western saree in teal with solid design. Crafted in Net (Hand wash cold). Perfect for Date Night, Party, Wedding. Best suited for Deep, Dusky, Fair, Wheatish skin tones and Hourglass, Pear, Rectangle body types. By Indya.",https://picsum.photos/seed/saree-teal-422/600/800,https://www.myntra.com/saree-teal?rawQuery=Classic+Teal+Saree+Party+Date+Night+Wedding,https://www.flipkart.com/search?q=Classic+Teal+Saree+Party+Date+Night+Wedding,https://meesho.com/search?q=saree+teal
DRS0424,Statement Graphite Lehenga,Lehenga,Graphite,Black,Deep|Wheatish,Hourglass|Inverted Triangle|Rectangle,Party|Wedding,Fusion,Silk,Solid,Flared,Winter|Festive,Women,Janasya,₹8000+,8000,25000,8316,9930,16.3,4.4,249,Dry clean only,wedding|deep|winter festive|party|fusion|silk|lehenga|wheatish|graphite|black|solid,"A fusion lehenga in graphite with solid design. Crafted in Silk (Dry clean only). Perfect for Party, Wedding. Best suited for Deep, Wheatish skin tones and Hourglass, Inverted Triangle, Rectangle body types. By Janasya.",https://picsum.photos/seed/lehenga-graphite-423/600/800,https://www.myntra.com/lehenga-graphite?rawQuery=Statement+Graphite+Lehenga+Wedding+Party,https://www.flipkart.com/search?q=Statement+Graphite+Lehenga+Wedding+Party,https://meesho.com/search?q=lehenga+graphite
DRS0425,Statement Sunflower Lehenga,Lehenga,Sunflower,Yellow,Deep|Dusky|Wheatish,Apple|Hourglass|Inverted Triangle|Rectangle,Festive|Party|Wedding,Fusion,Georgette,Floral,Flared,All Season,Women,Lakshita,₹8000+,8000,25000,11665,13196,11.6,5.0,274,Hand wash cold,sunflower|festive|wedding|deep|fusion|floral|dusky|lehenga|all season|wheatish|yellow|georgette|party,"A fusion lehenga in sunflower with floral design. Crafted in Georgette (Hand wash cold). Perfect for Festive, Party, Wedding. Best suited for Deep, Dusky, Wheatish skin tones and Apple, Hourglass, Inverted Triangle, Rectangle body types. By Lakshita.",https://picsum.photos/seed/lehenga-sunflower-424/600/800,https://www.myntra.com/lehenga-sunflower?rawQuery=Statement+Sunflower+Lehenga+Party+Wedding+Festive,https://www.flipkart.com/search?q=Statement+Sunflower+Lehenga+Party+Wedding+Festive,https://meesho.com/search?q=lehenga+sunflower
DRS0426,Handcrafted Teal Co-ord Set,Co-ord Set,Teal,Blue,Dusky|Fair|Wheatish,Apple|Inverted Triangle,Casual|Date Night,Fusion,Silk,Solid,Regular,Winter|Festive,Women,Sangria,₹1000-₹3000,1000,3000,1154,1634,29.4,4.5,801,Dry clean only,blue|winter festive|teal|fair|fusion|silk|date night|co-ord set|dusky|wheatish|casual|solid,"A fusion co-ord set in teal with solid design. Crafted in Silk (Dry clean only). Perfect for Casual, Date Night. Best suited for Dusky, Fair, Wheatish skin tones and Apple, Inverted Triangle body types. By Sangria.",https://picsum.photos/seed/co-ord-set-teal-425/600/800,https://www.myntra.com/co-ord-set-teal?rawQuery=Handcrafted+Teal+Co-ord+Set+Date+Night+Casual,https://www.flipkart.com/search?q=Handcrafted+Teal+Co-ord+Set+Date+Night+Casual,https://meesho.com/search?q=co-ord-set+teal
DRS0427,Embroidered Sunflower Lehenga,Lehenga,Sunflower,Yellow,Deep|Dusky|Fair,Apple|Inverted Triangle|Pear|Rectangle,Party|Wedding,Fusion,Silk,Floral,Flared,Winter|Festive,Women,Rangriti,₹8000+,8000,25000,12884,17181,25.0,4.8,165,Dry clean only,sunflower|wedding|deep|winter festive|fair|fusion|silk|floral|dusky|lehenga|yellow|party,"A fusion lehenga in sunflower with floral design. Crafted in Silk (Dry clean only). Perfect for Party, Wedding. Best suited for Deep, Dusky, Fair skin tones and Apple, Inverted Triangle, Pear, Rectangle body types. By Rangriti.",https://picsum.photos/seed/lehenga-sunflower-426/600/800,https://www.myntra.com/lehenga-sunflower?rawQuery=Embroidered+Sunflower+Lehenga+Wedding+Party,https://www.flipkart.com/search?q=Embroidered+Sunflower+Lehenga+Wedding+Party,https://meesho.com/search?q=lehenga+sunflower
DRS0428,Handcrafted Smoky Black Lehenga,Lehenga,Smoky Black,Black,Dusky|Fair,Apple|Hourglass|Inverted Triangle,Festive|Party|Wedding,Fusion,Silk,Printed,Flared,Winter|Festive,Women,Janasya,₹8000+,8000,25000,9180,10572,13.2,4.0,93,Dry clean only,festive|wedding|smoky black|winter festive|party|fair|fusion|silk|dusky|printed|lehenga|black,"A fusion lehenga in smoky black with printed design. Crafted in Silk (Dry clean only). Perfect for Festive, Party, Wedding. Best suited for Dusky, Fair skin tones and Apple, Hourglass, Inverted Triangle body types. By Janasya.",https://picsum.photos/seed/lehenga-smoky-black-427/600/800,https://www.myntra.com/lehenga-smoky-black?rawQuery=Handcrafted+Smoky+Black+Lehenga+Party+Festive+Wedding,https://www.flipkart.com/search?q=Handcrafted+Smoky+Black+Lehenga+Party+Festive+Wedding,https://meesho.com/search?q=lehenga+smoky-black
DRS0429,Floral Lavender Salwar Suit,Salwar Suit,Lavender,Purple,Dusky|Fair|Wheatish,Apple|Inverted Triangle|Pear|Rectangle,Festive|Wedding,Traditional,Silk,Floral,Regular,Winter|Festive,Women,Soch,₹3000-₹8000,3000,8000,6024,8877,32.1,4.1,480,Dry clean only,festive|wedding|winter festive|fair|silk|floral|dusky|wheatish|lavender|purple|salwar suit|traditional,"A traditional salwar suit in lavender with floral design. Crafted in Silk (Dry clean only). Perfect for Festive, Wedding. Best suited for Dusky, Fair, Wheatish skin tones and Apple, Inverted Triangle, Pear, Rectangle body types. By Soch.",https://picsum.photos/seed/salwar-suit-lavender-428/600/800,https://www.myntra.com/salwar-suit-lavender?rawQuery=Floral+Lavender+Salwar+Suit+Festive+Wedding,https://www.flipkart.com/search?q=Floral+Lavender+Salwar+Suit+Festive+Wedding,https://meesho.com/search?q=salwar-suit+lavender
DRS0430,Luxe Teal Gown,Gown,Teal,Blue,Deep|Dusky|Fair|Wheatish,Inverted Triangle|Rectangle,Date Night|Party,Indo-Western,Net,Floral,Fitted,Summer|Festive,Unisex,Libas,₹1000-₹3000,1000,3000,2192,2345,6.5,4.4,1121,Hand wash cold,blue|deep|teal|fair|date night|indo-western|gown|floral|dusky|net|wheatish|summer festive|party,"A indo-western gown in teal with floral design. Crafted in Net (Hand wash cold). Perfect for Date Night, Party. Best suited for Deep, Dusky, Fair, Wheatish skin tones and Inverted Triangle, Rectangle body types. By Libas.",https://picsum.photos/seed/gown-teal-429/600/800,https://www.myntra.com/gown-teal?rawQuery=Luxe+Teal+Gown+Party+Date+Night,https://www.flipkart.com/search?q=Luxe+Teal+Gown+Party+Date+Night,https://meesho.com/search?q=gown+teal
DRS0431,Regal Lilac Western Dress,Western Dress,Lilac,Purple,Deep|Wheatish,Hourglass|Pear,Casual,Western,Cotton,Solid,Bodycon,Summer|Monsoon,Unisex,Zara,₹500-₹1000,500,1000,782,1134,31.0,4.6,751,Machine wash cold,cotton|deep|western dress|lilac|wheatish|summer monsoon|purple|casual|western|solid,"A western western dress in lilac with solid design. Crafted in Cotton (Machine wash cold). Perfect for Casual. Best suited for Deep, Wheatish skin tones and Hourglass, Pear body types. By Zara.",https://picsum.photos/seed/western-dress-lilac-430/600/800,https://www.myntra.com/western-dress-lilac?rawQuery=Regal+Lilac+Western+Dress+Casual,https://www.flipkart.com/search?q=Regal+Lilac+Western+Dress+Casual,https://meesho.com/search?q=western-dress+lilac
DRS0432,Handcrafted Charcoal Co-ord Set,Co-ord Set,Charcoal,Black,Deep|Wheatish,Hourglass|Inverted Triangle|Rectangle,Date Night,Western,Georgette,Printed,Regular,All Season,Women,H&M,₹3000-₹8000,3000,8000,4213,5991,29.7,4.3,569,Hand wash cold,charcoal|deep|date night|co-ord set|printed|wheatish|all season|georgette|black|western,"A western co-ord set in charcoal with printed design. Crafted in Georgette (Hand wash cold). Perfect for Date Night. Best suited for Deep, Wheatish skin tones and Hourglass, Inverted Triangle, Rectangle body types. By H&M.",https://picsum.photos/seed/co-ord-set-charcoal-431/600/800,https://www.myntra.com/co-ord-set-charcoal?rawQuery=Handcrafted+Charcoal+Co-ord+Set+Date+Night,https://www.flipkart.com/search?q=Handcrafted+Charcoal+Co-ord+Set+Date+Night,https://meesho.com/search?q=co-ord-set+charcoal
DRS0433,Embroidered Rose Pink Maxi Dress,Maxi Dress,Rose Pink,Pink,Deep|Dusky|Wheatish,Hourglass|Rectangle,Date Night,Fusion,Net,Embroidered,Flowy,Summer|Festive,Women,Fab India,₹3000-₹8000,3000,8000,6520,9789,33.4,3.6,372,Hand wash cold,deep|maxi dress|pink|fusion|date night|dusky|net|wheatish|rose pink|summer festive|embroidered,"A fusion maxi dress in rose pink with embroidered design. Crafted in Net (Hand wash cold). Perfect for Date Night. Best suited for Deep, Dusky, Wheatish skin tones and Hourglass, Rectangle body types. By Fab India.",https://picsum.photos/seed/maxi-dress-rose-pink-432/600/800,https://www.myntra.com/maxi-dress-rose-pink?rawQuery=Embroidered+Rose+Pink+Maxi+Dress+Date+Night,https://www.flipkart.com/search?q=Embroidered+Rose+Pink+Maxi+Dress+Date+Night,https://meesho.com/search?q=maxi-dress+rose-pink
DRS0434,Floral Burnt Orange Co-ord Set,Co-ord Set,Burnt Orange,Orange,Deep|Dusky|Fair|Wheatish,Apple|Hourglass|Pear|Rectangle,Casual,Indo-Western,Silk,Floral,Regular,Winter|Festive,Women,Anouk,₹3000-₹8000,3000,8000,4044,4962,18.5,4.6,702,Dry clean only,deep|orange|winter festive|fair|silk|indo-western|co-ord set|floral|dusky|wheatish|casual|burnt orange,"A indo-western co-ord set in burnt orange with floral design. Crafted in Silk (Dry clean only). Perfect for Casual. Best suited for Deep, Dusky, Fair, Wheatish skin tones and Apple, Hourglass, Pear, Rectangle body types. By Anouk.",https://picsum.photos/seed/co-ord-set-burnt-orange-433/600/800,https://www.myntra.com/co-ord-set-burnt-orange?rawQuery=Floral+Burnt+Orange+Co-ord+Set+Casual,https://www.flipkart.com/search?q=Floral+Burnt+Orange+Co-ord+Set+Casual,https://meesho.com/search?q=co-ord-set+burnt-orange
DRS0435,Statement Tangerine Western Dress,Western Dress,Tangerine,Orange,Deep|Dusky|Fair|Wheatish,Apple|Inverted Triangle|Pear,Casual|Date Night|Office,Western,Cotton,Printed,Bodycon,Summer|Monsoon,Unisex,H&M,₹1000-₹3000,1000,3000,1085,1511,28.2,4.6,1424,Machine wash cold,cotton|deep|orange|fair|western dress|date night|dusky|printed|tangerine|office|wheatish|summer monsoon|casual|western,"A western western dress in tangerine with printed design. Crafted in Cotton (Machine wash cold). Perfect for Casual, Date Night, Office. Best suited for Deep, Dusky, Fair, Wheatish skin tones and Apple, Inverted Triangle, Pear body types. By H&M.",https://picsum.photos/seed/western-dress-tangerine-434/600/800,https://www.myntra.com/western-dress-tangerine?rawQuery=Statement+Tangerine+Western+Dress+Casual+Office+Date+Night,https://www.flipkart.com/search?q=Statement+Tangerine+Western+Dress+Casual+Office+Date+Night,https://meesho.com/search?q=western-dress+tangerine
DRS0436,Contemporary Cream Co-ord Set,Co-ord Set,Cream,Neutral,Deep|Fair,Hourglass|Inverted Triangle|Pear,Casual|Party,Western,Silk,Floral,Regular,Winter|Festive,Women,Vero Moda,₹1000-₹3000,1000,3000,1631,2461,33.7,3.7,1347,Dry clean only,deep|winter festive|fair|silk|cream|neutral|co-ord set|floral|casual|party|western,"A western co-ord set in cream with floral design. Crafted in Silk (Dry clean only). Perfect for Casual, Party. Best suited for Deep, Fair skin tones and Hourglass, Inverted Triangle, Pear body types. By Vero Moda.",https://picsum.photos/seed/co-ord-set-cream-435/600/800,https://www.myntra.com/co-ord-set-cream?rawQuery=Contemporary+Cream+Co-ord+Set+Casual+Party,https://www.flipkart.com/search?q=Contemporary+Cream+Co-ord+Set+Casual+Party,https://meesho.com/search?q=co-ord-set+cream
DRS0437,Floral Rose Pink Gown,Gown,Rose Pink,Pink,Dusky|Wheatish,Apple|Hourglass|Inverted Triangle|Pear,Date Night|Wedding,Indo-Western,Net,Floral,Fitted,Summer|Festive,Unisex,Global Desi,₹1000-₹3000,1000,3000,1746,2877,39.3,4.7,1449,Hand wash cold,wedding|pink|date night|indo-western|gown|floral|dusky|net|wheatish|rose pink|summer festive,"A indo-western gown in rose pink with floral design. Crafted in Net (Hand wash cold). Perfect for Date Night, Wedding. Best suited for Dusky, Wheatish skin tones and Apple, Hourglass, Inverted Triangle, Pear body types. By Global Desi.",https://picsum.photos/seed/gown-rose-pink-436/600/800,https://www.myntra.com/gown-rose-pink?rawQuery=Floral+Rose+Pink+Gown+Wedding+Date+Night,https://www.flipkart.com/search?q=Floral+Rose+Pink+Gown+Wedding+Date+Night,https://meesho.com/search?q=gown+rose-pink
DRS0438,Floral Turquoise Kurti Turquoise 2,Kurti,Turquoise,Blue,Deep|Dusky|Fair|Wheatish,Apple|Hourglass|Inverted Triangle|Pear,Festive|Office,Traditional,Silk,Floral,Regular,Winter|Festive,Women,Soch,₹1000-₹3000,1000,3000,2841,3658,22.3,4.1,571,Dry clean only,festive|blue|deep|winter festive|fair|kurti|silk|turquoise|floral|dusky|office|wheatish|traditional,"A traditional kurti in turquoise with floral design. Crafted in Silk (Dry clean only). Perfect for Festive, Office. Best suited for Deep, Dusky, Fair, Wheatish skin tones and Apple, Hourglass, Inverted Triangle, Pear body types. By Soch.",https://picsum.photos/seed/kurti-turquoise-437/600/800,https://www.myntra.com/kurti-turquoise?rawQuery=Floral+Turquoise+Kurti+Festive+Office,https://www.flipkart.com/search?q=Floral+Turquoise+Kurti+Festive+Office,https://meesho.com/search?q=kurti+turquoise
DRS0439,Classic Jet Black Lehenga,Lehenga,Jet Black,Black,Deep|Dusky|Fair|Wheatish,Apple|Rectangle,Festive|Party|Wedding,Indo-Western,Silk,Solid,Flared,Winter|Festive,Women,Anouk,₹3000-₹8000,3000,8000,3326,3549,6.3,4.9,634,Dry clean only,festive|wedding|deep|winter festive|party|fair|jet black|silk|indo-western|dusky|lehenga|wheatish|black|solid,"A indo-western lehenga in jet black with solid design. Crafted in Silk (Dry clean only). Perfect for Festive, Party, Wedding. Best suited for Deep, Dusky, Fair, Wheatish skin tones and Apple, Rectangle body types. By Anouk.",https://picsum.photos/seed/lehenga-jet-black-438/600/800,https://www.myntra.com/lehenga-jet-black?rawQuery=Classic+Jet+Black+Lehenga+Wedding+Party+Festive,https://www.flipkart.com/search?q=Classic+Jet+Black+Lehenga+Wedding+Party+Festive,https://meesho.com/search?q=lehenga+jet-black
